id,word,phrase,meaning
006054,grader,math grader,数学评分员
006054,grader,grade school grader,小学评分者
006054,grader,essay grader,作文评分者
006054,grader,test grader,测试评分员
006054,grader,homework grader,作业评分员
006055,gradient,gradient descent,梯度下降
006055,gradient,concentration gradient,浓度梯度
006055,gradient,thermal gradient,热梯度
006055,gradient,pressure gradient,压力梯度
006055,gradient,gradient vector,梯度向量
006056,grading,grading system,评分系统；等级制度
006056,grading,grading scale,评分标准；等级量表
006056,grading,grading curve,成绩分布曲线
006056,grading,grading period,评分周期；成绩评定时期
006056,grading,grading policy,评分政策
006057,gradual,gradual change,逐渐的变化
006057,gradual,gradual improvement,逐渐的改进
006057,gradual,gradual decline,逐渐的下降
006057,gradual,gradual process,渐进的过程
006057,gradual,gradual transition,逐渐的过渡
006058,gradually,gradually increase,逐渐增加
006058,gradually,gradually decrease,逐渐减少
006058,gradually,gradually develop,逐渐发展
006058,gradually,gradually change,逐渐改变
006058,gradually,gradually improve,逐渐改善
006059,graduate,graduate student,研究生
006059,graduate,graduate from,从\...毕业
006059,graduate,graduate degree,研究生学位
006059,graduate,graduate school,研究生院
006059,graduate,recent graduate,应届毕业生
006060,graduation,graduation ceremony,毕业典礼
006060,graduation,graduation project,毕业设计
006060,graduation,graduation thesis,毕业论文
006060,graduation,graduation certificate,毕业证书
006060,graduation,graduation party,毕业聚会
006061,graft,graft onto,嫁接到
006061,graft,graft in,移植入
006061,graft,skin graft,皮肤移植
006061,graft,graft something together,将某物拼接在一起
006061,graft,graft effort,努力嫁接
006062,grain,a grain of sand,一粒沙子
006062,grain,grain production,粮食生产
006062,grain,against the grain,违反常理；格格不入
006062,grain,grain size,粒度；颗粒大小
006062,grain,wood grain,木纹
006063,grainy,grainy texture,颗粒状的质地
006063,grainy,grainy image,有颗粒感的图像
006063,grainy,grainy sand,含沙粒的沙子
006063,grainy,grainy film,有颗粒的胶片
006063,grainy,grainy surface,粗糙的表面
006064,grammar,grammar school,（英国的）文法学校
006064,grammar,grammar rules,语法规则
006064,grammar,English grammar,英语语法
006064,grammar,bad grammar,语法错误
006064,grammar,grammar book,语法书
006065,grammatical,grammatical error,语法错误
006065,grammatical,grammatical structure,语法结构
006065,grammatical,grammatical form,语法形式
006065,grammatical,grammatical feature,语法特征
006065,grammatical,grammatical analysis,语法分析
006066,grand,grand total,总计；总和
006066,grand,grand piano,三角钢琴；大钢琴
006066,grand,grand design,宏伟计划；宏观设计
006066,grand,grand canyon,大峡谷（美国地名）
006066,grand,grand slam,大满贯；全胜
006067,grandchild,the grandchild of,\...\...的孙子/孙女
006067,grandchild,young grandchild,年幼的孙子/孙女
006067,grandchild,adorable grandchild,可爱的孙子/孙女
006067,grandchild,first grandchild,第一个孙子/孙女
006067,grandchild,visit grandchild,看望孙子/孙女
006068,granddaughter,my granddaughter,我的孙女
006068,granddaughter,lovely granddaughter,可爱的孙女
006068,granddaughter,young granddaughter,年幼的孙女
006068,granddaughter,visit granddaughter,看望孙女
006068,granddaughter,play with granddaughter,和孙女一起玩
006069,grandeur,sense of grandeur,宏伟感；庄严感
006069,grandeur,grandeur and beauty,宏伟与美丽
006069,grandeur,past grandeur,过去的辉煌
006069,grandeur,lost grandeur,失去的辉煌
006069,grandeur,magnificent grandeur,壮丽的宏伟
006070,grandfather,maternal grandfather,外祖父；外公
006070,grandfather,paternal grandfather,祖父；爷爷
006070,grandfather,great-grandfather,曾祖父
006070,grandfather,visit one\'s grandfather,看望某人的祖父
006070,grandfather,live with one\'s grandfather,和某人的祖父一起生活
006071,grandiose,grandiose scheme,宏伟的计划
006071,grandiose,grandiose building,宏伟的建筑
006071,grandiose,grandiose idea,宏大的想法
006071,grandiose,grandiose vision,宏伟的愿景
006071,grandiose,grandiose project,宏伟的项目
006072,grandma,Dear grandma,亲爱的奶奶
006072,grandma,Grandma\'s house,奶奶的房子
006072,grandma,Visit grandma,看望奶奶
006072,grandma,Grandma\'s cooking,奶奶做的饭菜
006072,grandma,Help grandma,帮助奶奶
006073,grandmother,maternal grandmother,外祖母；外婆；姥姥
006073,grandmother,paternal grandmother,祖母；奶奶
006073,grandmother,dear grandmother,亲爱的祖母（外祖母）
006073,grandmother,old grandmother,年迈的祖母（外祖母）
006073,grandmother,loving grandmother,慈爱的祖母（外祖母）
006074,grandpa,dear grandpa,亲爱的爷爷
006074,grandpa,lovely grandpa,可爱的爷爷
006074,grandpa,kind grandpa,和蔼的爷爷
006074,grandpa,wise grandpa,睿智的爷爷
006074,grandpa,funny grandpa,有趣的爷爷
006075,grandparent,maternal grandparent,外祖母；外祖父
006075,grandparent,paternal grandparent,祖父；祖母
006075,grandparent,visit grandparent,看望祖父母
006075,grandparent,live with grandparent,和祖父母一起住
006075,grandparent,grandparent\'s house,祖父母的家
006076,grandson,favorite grandson,最喜爱的孙子
006076,grandson,young grandson,年幼的孙子
006076,grandson,dear grandson,亲爱的孙子
006076,grandson,clever grandson,聪明的孙子
006076,grandson,lovely grandson,可爱的孙子
006077,granite,granite countertop,花岗岩台面
006077,granite,granite quarry,花岗岩采石场
006077,granite,granite monument,花岗岩纪念碑
006077,granite,granite texture,花岗岩质地
006077,granite,granite rock,花岗岩岩石
006078,granny,granny flat,（住宅中的）老奶奶套房，供老年人居住的小套房
006078,granny,granny knot,老奶奶结（不牢固的绳结）
006078,granny,granny smith,澳洲青苹（一种绿色的苹果）
006078,granny,Dear Granny,亲爱的奶奶
006078,granny,Granny\'s wisdom,奶奶的智慧
006079,grant,grant permission,准许；允许
006079,grant,grant a request,答应请求
006079,grant,grant a scholarship,授予奖学金
006079,grant,grant an interview,同意接见
006079,grant,take it for granted,认为...理所当然
006080,granulate,granulate tissue,肉芽组织
006080,granulate,granulate powder,粒状粉末
006080,granulate,granulate process,造粒过程
006080,granulate,granulate material,粒状材料
006080,granulate,granulate into,粒化成
006081,grape,grape juice,葡萄汁
006081,grape,grape wine,葡萄酒
006081,grape,grape seed,葡萄籽
006081,grape,grape skin,葡萄皮
006081,grape,grape harvest,葡萄收获
006082,grapefruit,grapefruit juice,葡萄柚汁
006082,grapefruit,sweet grapefruit,甜的葡萄柚
006082,grapefruit,fresh grapefruit,新鲜的葡萄柚
006082,grapefruit,eat grapefruit,吃葡萄柚
006082,grapefruit,grapefruit tree,葡萄柚树
006083,grapevine,hear through the grapevine,从传闻中听说
006083,grapevine,grapevine telegraph,小道消息传播途径
006083,grapevine,grapevine news,小道消息；传闻
006083,grapevine,rely on the grapevine,依赖小道消息
006083,grapevine,spread by grapevine,通过小道消息传播
006084,graph,bar graph,条形图；柱状图
006084,graph,line graph,折线图；线形图
006084,graph,pie graph,饼图
006084,graph,flow graph,流程图
006084,graph,graph paper,坐标纸；方格纸
006085,graphic,graphic design,平面设计；图形设计
006085,graphic,graphic artist,图形艺术家；插画师
006085,graphic,graphic novel,图画小说；图像小说
006085,graphic,graphic description,生动的描述；图形描述
006085,graphic,graphic display,图形显示；图像显示
006086,graphical,graphical user interface,图形用户界面
006086,graphical,graphical representation,图形表示；图示
006086,graphical,graphical design,图形设计
006086,graphical,graphical analysis,图形分析
006086,graphical,graphical display,图形显示
006087,graphite,graphite electrode,石墨电极
006087,graphite,graphite powder,石墨粉
006087,graphite,graphite lubricant,石墨润滑剂
006087,graphite,graphite pencil,石墨铅笔
006087,graphite,graphite sheet,石墨片
006088,grapple,grapple with,努力克服；尽力解决
006088,grapple,grapple hook,抓钩；爪钩
006088,grapple,grapple for,为\...扭打；为\...争夺
006088,grapple,grapple in,卷入；参与（争斗等）
006088,grapple,grapple at,试图抓住；企图获得
006089,grasp,grasp at,试图抓住；急切地抓住
006089,grasp,grasp the opportunity,抓住机会
006089,grasp,firm grasp,牢牢抓住；坚定的掌握
006089,grasp,have a good grasp of,对\...\...有很好的理解/掌握
006089,grasp,beyond one\'s grasp,超出某人的能力范围；无法理解/掌握
006090,grass,grass roots,基层；草根
006090,grass,keep off the grass,请勿践踏草坪
006090,grass,tall grass,高草；茂草
006090,grass,artificial grass,人造草
006090,grass,grass snake,草蛇
006091,grasshopper,giant grasshopper,巨型蚱蜢
006091,grasshopper,green grasshopper,绿色的蚱蜢
006091,grasshopper,grasshopper jump,蚱蜢跳
006091,grasshopper,catch a grasshopper,抓住一只蚱蜢
006091,grasshopper,grasshopper habitat,蚱蜢的栖息地
006092,grassland,vast grassland,广阔的草原
006092,grassland,lush grassland,茂盛的草原
006092,grassland,rolling grassland,起伏的草原
006092,grassland,native grassland,原生草原
006092,grassland,endless grassland,无边无际的草原
006093,grassy,grassy slope,长满草的斜坡
006093,grassy,grassy area,草地；长满草的区域
006093,grassy,grassy field,草地；草原
006093,grassy,grassy bank,长满草的河岸
006093,grassy,grassy meadow,长满草的草地；草原
006094,grate,grate cheese,磨碎奶酪
006094,grate,grate ginger,磨碎姜
006094,grate,metal grate,金属格栅
006094,grate,fire grate,壁炉炉栅
006094,grate,grate on someone\'s nerves,使某人恼怒；惹某人心烦
006095,grateful,be grateful to,对\...\...感激
006095,grateful,be grateful for,因\...\...而感激
006095,grateful,feel grateful,感到感激
006095,grateful,grateful heart,感恩的心
006095,grateful,grateful letter,感谢信
006096,gratefully,gratefully accept,感激地接受
006096,gratefully,gratefully acknowledge,感激地承认
006096,gratefully,gratefully remember,心怀感激地记住
006096,gratefully,gratefully thank,满怀感激地感谢
006096,gratefully,gratefully appreciate,由衷地感激
006097,gratification,instant gratification,即时满足
006097,gratification,seek gratification,寻求满足
006097,gratification,derive gratification from,从\...\...获得满足
006097,gratification,sexual gratification,性满足
006097,gratification,find gratification in,在\...\...中找到满足
006098,gratify,gratify one\'s curiosity,满足某人的好奇心
006098,gratify,gratify a desire,满足欲望
006098,gratify,gratify the taste,满足口味
006098,gratify,gratify the need,满足需求
006098,gratify,gratify the vanity,满足虚荣心
006099,gratifying,gratifying result,令人满意的结果
006099,gratifying,gratifying progress,令人欣慰的进展
006099,gratifying,find it gratifying,觉得令人满意
006099,gratifying,a gratifying experience,一次令人愉快的经历
006099,gratifying,gratifying achievement,令人满意的成就
006100,grating,grating noise,刺耳的噪音
006100,grating,metal grating,金属格栅
006100,grating,optical grating,光栅；光学光栅
006100,grating,grating structure,格栅结构
006100,grating,grating surface,格栅表面
006101,gratitude,express gratitude,表达感激
006101,gratitude,feel gratitude,感到感激
006101,gratitude,deep gratitude,深深的感激
006101,gratitude,heartfelt gratitude,衷心的感激
006101,gratitude,show gratitude,表示感激
006102,gratuitous,gratuitous violence,无端的暴力
006102,gratuitous,gratuitous insult,无故的侮辱
006102,gratuitous,gratuitous advice,不必要的建议
006102,gratuitous,gratuitous comment,无根据的评论
006102,gratuitous,gratuitous assumption,无端的假设
006103,grave,grave concern,严重关切
006103,grave,grave danger,严重危险
006103,grave,grave mistake,严重错误
006103,grave,grave situation,严峻形势
006103,grave,from the grave,从坟墓中
006104,gravel,gravel road,石子路；砾石路
006104,gravel,gravel pit,砾石坑；采砾场
006104,gravel,gravel driveway,砾石车道
006104,gravel,gravel beach,砾石海滩
006104,gravel,gravel filter,砾石过滤器
006105,gravely,gravely ill,病得很重
006105,gravely,gravely injured,重伤
006105,gravely,speak gravely,严肃地说
006105,gravely,look gravely,表情严肃地看
006105,gravely,gravely concerned,深表关切
006106,gravestone,old gravestone,古老的墓碑
006106,gravestone,carved gravestone,雕刻的墓碑
006106,gravestone,broken gravestone,破碎的墓碑
006106,gravestone,memorial gravestone,纪念墓碑
006106,gravestone,ornate gravestone,华丽的墓碑
006107,graveyard,graveyard shift,夜班；大夜班
006107,graveyard,haunted graveyard,闹鬼的墓地
006107,graveyard,old graveyard,古老的墓地
006107,graveyard,church graveyard,教堂墓地
006107,graveyard,deserted graveyard,荒芜的墓地
006108,gravitate,gravitate towards,被吸引到；倾向于
006108,gravitate,gravitate to,受吸引而转向
006108,gravitate,gravitate around,围绕\...\...移动；被\...\...吸引
006108,gravitate,gravitate away from,远离；摆脱吸引
006108,gravitate,gravitate among,在\...\...之间移动；在\...\...中受吸引
006109,gravitational,gravitational force,引力；重力
006109,gravitational,gravitational field,引力场；重力场
006109,gravitational,gravitational potential,引力势；重力势
006109,gravitational,gravitational attraction,引力吸引；重力吸引
006109,gravitational,gravitational collapse,引力坍缩
006110,gravity,center of gravity,重心
006110,gravity,specific gravity,比重
006110,gravity,gravity field,重力场
006110,gravity,gravity anomaly,重力异常
006110,gravity,zero gravity,零重力；失重
006111,gravy,gravy boat,调味汁瓶；船形调味汁碟
006111,gravy,gravy train,轻松赚大钱的美差；轻易发大财的机会
006111,gravy,in the gravy,生活优裕；走运
006111,gravy,gravy stain,肉汁污渍
006111,gravy,thick gravy,浓稠的肉汁
006112,gray,gray area,灰色地带；不明朗的情况
006112,gray,gray hair,白发
006112,gray,gray market,灰色市场
006112,gray,gray matter,灰质（大脑和脊髓中的神经组织）
006112,gray,turn gray,变得灰白
006113,graze,graze cattle,放牛；放牛吃草
006113,graze,graze the knee,擦伤膝盖
006113,graze,graze on grass,吃草
006113,graze,lightly graze,轻轻擦伤
006113,graze,graze against,擦过；蹭到
006114,grazing,grazing land,牧场；放牧地
006114,grazing,grazing animal,食草动物；放牧动物
006114,grazing,grazing season,放牧季节
006114,grazing,grazing pressure,放牧压力
006114,grazing,grazing system,放牧制度
006115,grease,grease gun,黄油枪；注油枪
006115,grease,grease monkey,汽车修理工；机修工
006115,grease,grease the palm,向...行贿；买通
006115,grease,grease someone\'s way,为某人铺平道路；为某人提供方便
006115,grease,grease the wheels,使...顺利进行；起促进作用
006116,greasy,greasy spoon,廉价小饭馆
006116,greasy,greasy hair,油腻的头发
006116,greasy,greasy food,油腻的食物
006116,greasy,greasy mechanic,满身油污的机修工
006116,greasy,greasy work,油污的工作
006117,great,great deal,大量；很多
006117,great,great mind,伟大的思想家
006117,great,great success,巨大成功
006117,great,great joy,巨大的喜悦
006117,great,great effort,巨大的努力
006118,greatest,the greatest love,最伟大的爱
006118,greatest,greatest achievement,最大的成就
006118,greatest,greatest challenge,最大的挑战
006118,greatest,greatest strength,最大的力量
006118,greatest,greatest advantage,最大的优势
006119,greatly,greatly appreciated,非常感激
006119,greatly,greatly influenced,极大地影响
006119,greatly,greatly improved,大大改善
006119,greatly,greatly reduced,大幅减少
006119,greatly,greatly enhanced,大大增强
006120,greatness,achieve greatness,取得伟大成就
006120,greatness,the path to greatness,通往伟大的道路
006120,greatness,aspire to greatness,渴望伟大
006120,greatness,reach for greatness,追求伟大
006120,greatness,embody greatness,体现伟大
006121,greed,avarice and greed,贪婪和贪心
006121,greed,unchecked greed,不受约束的贪婪
006121,greed,greed for power,对权力的贪婪
006121,greed,greed for money,对金钱的贪婪
006121,greed,overcome greed,克服贪婪
006122,greedy,greedy for,渴望；贪求
006122,greedy,greedy eyes,贪婪的目光
006122,greedy,greedy person,贪婪的人
006122,greedy,be greedy of gain,贪得无厌
006122,greedy,greedy appetite,贪吃；贪婪的食欲
006123,green,green hand,新手；生手
006123,green,green with envy,非常嫉妒；眼红
006123,green,green light,绿灯；准许；许可
006123,green,green grass,绿色的草
006123,green,green tea,绿茶
006124,greenery,urban greenery,城市绿化
006124,greenery,natural greenery,自然绿化
006124,greenery,lush greenery,茂盛的绿色植物
006124,greenery,scenic greenery,风景优美的绿色植被
006124,greenery,preserve greenery,保护绿色植物
006125,greenhouse,greenhouse effect,温室效应
006125,greenhouse,greenhouse gas,温室气体
006125,greenhouse,commercial greenhouse,商业温室
006125,greenhouse,home greenhouse,家庭温室
006125,greenhouse,greenhouse cultivation,温室栽培
006126,greenish,greenish blue,绿蓝色
006126,greenish,greenish yellow,绿黄色
006126,greenish,greenish skin,略带绿色的皮肤
006126,greenish,greenish light,淡绿色的光
006126,greenish,greenish tint,淡绿色调
006127,greet,greet someone warmly,热情地问候某人
006127,greet,greet with a smile,微笑着打招呼
006127,greet,greet the guests,迎接客人
006127,greet,greet the new day,迎接新的一天
006127,greet,greet the news,对这个消息表示欢迎
006128,greeting,greeting card,贺卡
006128,greeting,warm greeting,热情的问候
006128,greeting,exchange greetings,互相问候
006128,greeting,formal greeting,正式的问候
006128,greeting,cordial greeting,诚恳的问候
006129,gregarious,gregarious animals,群居动物
006129,gregarious,gregarious behavior,合群行为
006129,gregarious,gregarious personality,爱交际的性格
006129,gregarious,gregarious lifestyle,爱社交的生活方式
006129,gregarious,gregarious tendencies,合群的倾向
006130,grenade,hand grenade,手榴弹
006130,grenade,smoke grenade,烟雾弹
006130,grenade,stun grenade,眩晕手榴弹
006130,grenade,fragmentation grenade,破片手榴弹
006130,grenade,tear gas grenade,催泪弹
006131,grid,power grid,电网
006131,grid,grid system,网格系统；坐标方格系统
006131,grid,grid computing,网格计算
006131,grid,street grid,街道网格
006131,grid,grid pattern,网格图案；方格图案
006132,grief,come to grief,遭遇不幸；以失败告终
006132,grief,good grief,（表示诧异、震惊或恼怒）哎呀，天哪
006132,grief,grief-stricken,极度悲伤的；悲痛欲绝的
006132,grief,give sb grief,使某人难过；给某人添麻烦
006132,grief,cause grief,造成悲痛
006133,grievance,air a grievance,诉苦；申诉
006133,grievance,bear a grievance,心怀不满
006133,grievance,nurse a grievance,心怀怨恨
006133,grievance,redress a grievance,纠正冤情；平反
006133,grievance,vent a grievance,发泄不满
006134,grieve,grieve over,为\...\...感到悲痛
006134,grieve,grieve for,为\...\...而悲伤
006134,grieve,deeply grieve,深感悲痛
006134,grieve,grieve at,因\...\...而伤心
006134,grieve,continuously grieve,持续悲痛
006135,grill,barbecue grill,烧烤架
006135,grill,charcoal grill,炭火烤架
006135,grill,electric grill,电烤架
006135,grill,grill room,烤肉餐厅
006135,grill,grill pan,烤盘
006136,grille,car grille,汽车格栅
006136,grille,metal grille,金属格栅
006136,grille,security grille,安全格栅
006136,grille,ventilation grille,通风格栅
006136,grille,window grille,窗户格栅
006137,grilled,grilled chicken,烤鸡
006137,grilled,grilled fish,烤鱼
006137,grilled,grilled steak,烤牛排
006137,grilled,grilled vegetables,烤蔬菜
006137,grilled,grilled prawns,烤虾
006138,grim,grim determination,坚定的决心
006138,grim,grim reality,严峻的现实
006138,grim,grim outlook,悲观的前景
006138,grim,grim expression,严肃的表情
006138,grim,grim news,令人沮丧的消息
006139,grimace,make a grimace,做鬼脸
006139,grimace,in a grimace,呈一副苦相
006139,grimace,grimace of pain,痛苦的鬼脸
006139,grimace,grimace with disgust,厌恶地做鬼脸
006139,grimace,forced grimace,勉强的鬼脸
006140,grime,coal grime,煤尘
006140,grime,industrial grime,工业污垢
006140,grime,remove grime,去除污垢
006140,grime,grime layer,污垢层
006140,grime,face covered with grime,满脸污垢
006141,grimly,grimly determined,坚定而严峻地
006141,grimly,grimly serious,极其严肃地
006141,grimly,grimly silent,严峻地沉默
006141,grimly,grimly realistic,冷酷地现实
006141,grimly,grimly aware,严峻地意识到
006142,grimy,grimy hands,肮脏的手
006142,grimy,grimy face,满是污垢的脸
006142,grimy,grimy clothes,脏衣服
006142,grimy,grimy room,脏兮兮的房间
006142,grimy,grimy window,布满灰尘的窗户
006143,grin,grin from ear to ear,咧嘴大笑；笑得合不拢嘴
006143,grin,grin and bear it,逆来顺受；默默忍受
006143,grin,wear a grin,面带笑容
006143,grin,give a broad grin,露出灿烂的笑容
006143,grin,a sheepish grin,羞怯的笑
006144,grind,grind out,机械地做出；费力地做出
006144,grind,grind down,折磨；压迫；碾碎
006144,grind,grind to a halt,慢慢停下来；逐渐停止
006144,grind,grind away,不停地磨；刻苦用功
006144,grind,grind up,磨碎；碾碎
006145,grinder,coffee grinder,咖啡研磨机
006145,grinder,meat grinder,绞肉机
006145,grinder,angle grinder,角磨机
006145,grinder,pepper grinder,胡椒研磨器
006145,grinder,spice grinder,香料研磨器
006146,grinding,grinding machine,磨床；研磨机
006146,grinding,grinding wheel,砂轮；磨轮
006146,grinding,grinding process,磨削过程；研磨工艺
006146,grinding,fine grinding,精磨；细磨
006146,grinding,centerless grinding,无心磨削
006147,grip,get a grip,控制（自己的）感情；冷静下来
006147,grip,in the grip of,受...控制；受制于...
006147,grip,come to grips with,开始理解并着手处理
006147,grip,have a grip on,理解；掌握；控制
006147,grip,loose one\'s grip,失去控制；丧失影响力
006148,gripe,gripe about,抱怨，发牢骚
006148,gripe,gripe at,对\...\...抱怨
006148,gripe,constant gripe,不断的抱怨
006148,gripe,petty gripe,小牢骚
006148,gripe,major gripe,主要的抱怨
006149,grisly,grisly crime,可怕的罪行
006149,grisly,grisly scene,恐怖的场景
006149,grisly,grisly accident,骇人的事故
006149,grisly,grisly discovery,令人毛骨悚然的发现
006149,grisly,grisly fate,可怕的命运
006150,grit,grit one\'s teeth,咬紧牙关；下定决心
006150,grit,grit determination,坚毅的决心
006150,grit,grit size,粒度；砂粒尺寸
006150,grit,road grit,道路防滑砂
006150,grit,grit blasting,喷砂；喷丸清理
006151,gritty,gritty determination,坚定的决心
006151,gritty,gritty reality,严峻的现实
006151,gritty,gritty performance,坚韧的表现
006151,gritty,gritty fighter,坚毅的战士
006151,gritty,gritty texture,粗糙的质地
006152,grizzly,grizzly bear,灰熊
006152,grizzly,grizzly hair,灰白的头发
006152,grizzly,grizzly scene,可怕的场景
006152,grizzly,grizzly old man,头发灰白的老人
006152,grizzly,grizzly prospect,暗淡的前景
006153,groan,groan under,因......而呻吟；因......负担过重
006153,groan,groan out,呻吟着说出
006153,groan,let out a groan,发出一声呻吟
006153,groan,groan with pain,因痛苦而呻吟
006153,groan,constant groan,不断的呻吟
006154,grocer,grocer\'s shop,杂货店
006154,grocer,local grocer,当地的杂货商
006154,grocer,independent grocer,独立杂货商
006154,grocer,visit the grocer,拜访杂货商
006154,grocer,become a grocer,成为一名杂货商
006155,grocery,grocery store,杂货店
006155,grocery,grocery shopping,购买食品杂货
006155,grocery,grocery list,食品杂货清单
006155,grocery,grocery bag,食品杂货袋
006155,grocery,grocery delivery,食品杂货配送
006156,groggy,feel groggy,感觉头晕；感到昏昏沉沉
006156,groggy,be groggy from,因\...\...而头晕
006156,groggy,groggy state,眩晕状态
006156,groggy,groggy mind,昏沉的头脑
006156,groggy,groggy walk,摇摇晃晃的走路
006157,groin,groin injury,腹股沟受伤
006157,groin,groin pain,腹股沟疼痛
006157,groin,groin strain,腹股沟拉伤
006157,groin,groin area,腹股沟区域
006157,groin,protect the groin,保护腹股沟
006158,groom,groom oneself,打扮自己；梳洗
006158,groom,bride and groom,新娘和新郎
006158,groom,groom for,为\...做准备；培养\...以适应
006158,groom,horse groom,马夫
006158,groom,groom carefully,仔细地打扮；精心地修饰
006159,groove,in the groove,处于最佳状态；做得很顺
006159,groove,get into the groove,进入最佳状态；适应
006159,groove,groove on,享受；对\...感兴趣
006159,groove,cut a groove,开辟道路；开创局面
006159,groove,deep groove,深槽；深沟
006160,grope,grope for,摸索；探寻
006160,grope,grope around,四处摸索；到处乱摸
006160,grope,grope blindly,盲目摸索
006160,grope,grope one\'s way,摸索着走；谨慎行事
006160,grope,grope in the dark,在黑暗中摸索
006161,gross,gross income,总收入
006161,gross,gross profit,毛利；总利润
006161,gross,gross domestic product,国内生产总值
006161,gross,gross weight,毛重
006161,gross,gross misconduct,严重失职
006162,grossly,grossly unfair,极其不公平
006162,grossly,grossly inadequate,严重不足
006162,grossly,grossly negligent,严重疏忽
006162,grossly,grossly overweight,严重超重
006162,grossly,grossly underestimated,严重低估
006163,grotesque,grotesque figure,怪诞的形象
006163,grotesque,grotesque style,奇异的风格
006163,grotesque,grotesque mask,怪异的面具
006163,grotesque,grotesque imagination,荒诞的想象
006163,grotesque,grotesque story,离奇的故事
006164,grotto,sea grotto,海蚀洞
006164,grotto,rock grotto,岩石洞穴
006164,grotto,grotto garden,石窟花园
006164,grotto,grotto art,石窟艺术
006164,grotto,underground grotto,地下洞穴
006165,ground,ground floor,底层；一楼
006165,ground,on the ground,在地上；当场
006165,ground,break ground,破土动工；开创；起步
006165,ground,common ground,共同点；共同基础
006165,ground,ground rules,基本规则；基本原则
006166,grounding,electrical grounding,电气接地
006166,grounding,moral grounding,道德基础
006166,grounding,firm grounding,坚实的基础
006166,grounding,theoretical grounding,理论基础
006166,grounding,grounding in reality,基于现实
006167,groundwater,groundwater level,地下水位
006167,groundwater,groundwater pollution,地下水污染
006167,groundwater,groundwater recharge,地下水补给
006167,groundwater,groundwater table,地下水位表
006167,groundwater,groundwater flow,地下水流
006168,groundwork,lay the groundwork,为\...打下基础
006168,groundwork,prepare the groundwork,准备基础工作
006168,groundwork,solid groundwork,坚实的基础
006168,groundwork,groundwork for success,成功的基础
006168,groundwork,build groundwork,建立基础
006169,group,group discussion,小组讨论
006169,group,a group of,一群；一组；一伙
006169,group,interest group,利益集团；兴趣小组
006169,group,working group,工作小组；工作组
006169,group,age group,年龄组；年龄段
006170,grouping,grouping together,聚集在一起
006170,grouping,random grouping,随机分组
006170,grouping,systematic grouping,系统分组
006170,grouping,age grouping,年龄分组
006170,grouping,skill grouping,技能分组
006171,grouse,grouse about,抱怨；发牢骚
006171,grouse,grouse hunting,松鸡狩猎
006171,grouse,mountain grouse,山松鸡
006171,grouse,grouse moor,松鸡沼地
006171,grouse,grouse season,松鸡狩猎季
006172,grove,fruit grove,果园
006172,grove,oak grove,橡树林
006172,grove,palm grove,棕榈林
006172,grove,pine grove,松林
006172,grove,olive grove,橄榄园
006173,grow,grow up,长大；成熟；成长
006173,grow,grow into,长成；发展成
006173,grow,grow out of,因长大而不再做；产生于；戒除
006173,grow,grow on,越来越被...喜欢；逐渐为...所喜爱
006173,grow,grow apart,（关系）变得有隔阂；逐渐疏远
006174,grower,fruit grower,水果种植者
006174,grower,flower grower,花卉种植者
006174,grower,vegetable grower,蔬菜种植者
006174,grower,commercial grower,商业种植户
006174,grower,small-scale grower,小规模种植者
006175,growing,growing pains,（青少年在成长过程中经历的）身体或心理上的不适、烦恼
006175,growing,growing season,生长季节；生长期
006175,growing,growing demand,不断增长的需求
006175,growing,growing evidence,越来越多的证据
006175,growing,growing popularity,越来越受欢迎；日益流行
006176,growl,growl at,对\...\...咆哮
006176,growl,growl out,怒吼着说出
006176,growl,low growl,低沉的咆哮
006176,growl,angry growl,愤怒的咆哮
006176,growl,deep growl,深沉的咆哮
006177,grown,grown up,成年的；成熟的
006177,grown,fully grown,完全长大的；成熟的
006177,grown,grown man,成年男子
006177,grown,grown woman,成年女子
006177,grown,grown children,已长大的孩子
006178,growth,economic growth,经济增长
006178,growth,population growth,人口增长
006178,growth,growth rate,增长率
006178,growth,steady growth,稳定增长
006178,growth,rapid growth,快速增长
006179,grub,grub up,连根掘起；挖掘
006179,grub,grub out,挖出；根除
006179,grub,grub around,到处搜寻；翻找
006179,grub,grub for,费力寻找
006179,grub,grub something up,把某物挖出来
006180,grudge,bear a grudge,心怀怨恨
006180,grudge,have a grudge against,对\...\...怀恨在心
006180,grudge,nurse a grudge,耿耿于怀；记仇
006180,grudge,out of grudge,出于怨恨
006180,grudge,harbour a grudge,心怀不满；心存怨恨
006181,grudging,grudging admiration,勉强的钦佩
006181,grudging,grudging consent,不情愿的同意
006181,grudging,grudging recognition,勉强的认可
006181,grudging,grudging respect,勉强的尊重
006181,grudging,grudging acceptance,不情愿的接受
006182,grueling,grueling work,繁重的工作
006182,grueling,grueling task,艰巨的任务
006182,grueling,grueling journey,艰苦的旅程
006182,grueling,grueling training,高强度的训练
006182,grueling,grueling schedule,紧张的日程安排
006183,gruesome,gruesome crime,可怕的罪行
006183,gruesome,gruesome sight,恐怖的景象
006183,gruesome,gruesome accident,可怕的事故
006183,gruesome,gruesome story,恐怖的故事
006183,gruesome,gruesome murder,残忍的谋杀
006184,gruff,gruff voice,粗哑的声音
006184,gruff,gruff manner,粗暴的态度
006184,gruff,gruff reply,生硬的回答
006184,gruff,gruff exterior,生硬的外表
006184,gruff,gruff tone,粗鲁的语气
